"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,78.076,,
"DEU","Germany","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,84.905,,
"DEU","Germany","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,87.412,,
"DEU","Germany","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,88.512,,
"DEU","Germany","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,67.932,,
"DEU","Germany","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,58.365,,
"GRC","Greece","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2016","2016","PC","Percentage","0","Units",,,13.101,,
"GRC","Greece","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2017","2017","PC","Percentage","0","Units",,,12.885,,
"GRC","Greece","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2018","2018","PC","Percentage","0","Units",,,12.917,,
"GRC","Greece","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2019","2019","PC","Percentage","0","Units",,,13.171,,
"GRC","Greece","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2020","2020","PC","Percentage","0","Units",,,13.462,,
"GRC","Greece","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2021","2021","PC","Percentage","0","Units",,,12.894,,
"LVA","Latvia","GHG","Greenhouse gases","WAS_P","5 - Waste","2016","2016","PC","Percentage","0","Units",,,5.852,,
"LVA","Latvia","GHG","Greenhouse gases","WAS_P","5 - Waste","2017","2017","PC","Percentage","0","Units",,,5.392,,
"LVA","Latvia","GHG","Greenhouse gases","WAS_P","5 - Waste","2018","2018","PC","Percentage","0","Units",,,5.195,,
"LVA","Latvia","GHG","Greenhouse gases","WAS_P","5 - Waste","2019","2019","PC","Percentage","0","Units",,,5.172,,
"LVA","Latvia","GHG","Greenhouse gases","WAS_P","5 - Waste","2020","2020","PC","Percentage","0","Units",,,5.485,,
"LVA","Latvia","GHG","Greenhouse gases","WAS_P","5 - Waste","2021","2021","PC","Percentage","0","Units",,,5.268,,
"ITA","Italy","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2016","2016","PC","Percentage","0","Units",,,23.842,,
"ITA","Italy","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2017","2017","PC","Percentage","0","Units",,,23.217,,
"ITA","Italy","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2018","2018","PC","Percentage","0","Units",,,24.245,,
"ITA","Italy","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2019","2019","PC","Percentage","0","Units",,,25.182,,
"ITA","Italy","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2020","2020","PC","Percentage","0","Units",,,22.485,,
"ITA","Italy","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2021","2021","PC","Percentage","0","Units",,,24.732,,
"BEL","Belgium","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2016","2016","PC","Percentage","0","Units",,,16.638,,
"BEL","Belgium","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2017","2017","PC","Percentage","0","Units",,,16.836,,
"BEL","Belgium","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2018","2018","PC","Percentage","0","Units",,,16.7,,
"BEL","Belgium","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2019","2019","PC","Percentage","0","Units",,,18.001,,
"BEL","Belgium","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2020","2020","PC","Percentage","0","Units",,,17.697,,
"BEL","Belgium","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2021","2021","PC","Percentage","0","Units",,,16.396,,
"SVN","Slovenia","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,9.532,,
"SVN","Slovenia","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,8.407,,
"SVN","Slovenia","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,7.514,,
"SVN","Slovenia","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,5.689,,
"SVN","Slovenia","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,4.637,,
"SVN","Slovenia","PFC","Perfluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,3.77,,
"LUX","Luxembourg","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,11.872,,
"LUX","Luxembourg","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,11.493,,
"LUX","Luxembourg","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,11.372,,
"LUX","Luxembourg","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,11.521,,
"LUX","Luxembourg","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,12.646,,
"LUX","Luxembourg","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2021","2021","PC","Percentage","0","Units",,,12.714,,
"CRI","Costa Rica","GHG","Greenhouse gases","AGR_P","3 - Agriculture","2016","2016","PC","Percentage","0","Units",,,20.489,,
"CRI","Costa Rica","GHG","Greenhouse gases","AGR_P","3 - Agriculture","2017","2017","PC","Percentage","0","Units",,,20.464,,
"KOR","Korea","GHG","Greenhouse gases","WAS_P","5 - Waste","2016","2016","PC","Percentage","0","Units",,,2.469,,
"KOR","Korea","GHG","Greenhouse gases","WAS_P","5 - Waste","2017","2017","PC","Percentage","0","Units",,,2.494,,
"KOR","Korea","GHG","Greenhouse gases","WAS_P","5 - Waste","2018","2018","PC","Percentage","0","Units",,,2.413,,
"KOR","Korea","GHG","Greenhouse gases","WAS_P","5 - Waste","2019","2019","PC","Percentage","0","Units",,,2.411,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy","2016","2016","PC","Percentage","0","Units",,,72.189,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy","2017","2017","PC","Percentage","0","Units",,,72.349,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy","2018","2018","PC","Percentage","0","Units",,,71.382,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy","2019","2019","PC","Percentage","0","Units",,,71.862,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy","2020","2020","PC","Percentage","0","Units",,,69.957,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy","2021","2021","PC","Percentage","0","Units",,,71.313,,
"IRL","Ireland","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,122.539,,
"IRL","Ireland","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,118.619,,
"IRL","Ireland","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,118.419,,
"IRL","Ireland","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,113.299,,
"IRL","Ireland","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,106.615,,
"IRL","Ireland","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,113.972,,
"CHL","Chile","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,268.217,,
"CHL","Chile","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,269.754,,
"CHL","Chile","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,270.339,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,14.292,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,14.751,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,14.779,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,15.41,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,16.494,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2021","2021","PC","Percentage","0","Units",,,16.581,,
"IND","India","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors	","2016","2016","PC","Percentage","0","Units",,,7.519,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2016","2016","PC","Percentage","0","Units",,,5.458,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2017","2017","PC","Percentage","0","Units",,,6.097,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2018","2018","PC","Percentage","0","Units",,,5.906,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2019","2019","PC","Percentage","0","Units",,,6.812,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2020","2020","PC","Percentage","0","Units",,,7.209,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2021","2021","PC","Percentage","0","Units",,,7.028,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,121.633,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,123.587,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,125.859,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,126.191,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,114.033,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,117.158,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2016","2016","PC","Percentage","0","Units",,,4.659,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2017","2017","PC","Percentage","0","Units",,,5.045,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2018","2018","PC","Percentage","0","Units",,,5.062,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2019","2019","PC","Percentage","0","Units",,,5.155,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2020","2020","PC","Percentage","0","Units",,,5.216,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2021","2021","PC","Percentage","0","Units",,,4.948,,
"SVK","Slovak Republic","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2016","2016","PC","Percentage","0","Units",,,22.374,,
"SVK","Slovak Republic","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2017","2017","PC","Percentage","0","Units",,,22.454,,
"SVK","Slovak Republic","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2018","2018","PC","Percentage","0","Units",,,22.487,,
"SVK","Slovak Republic","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2019","2019","PC","Percentage","0","Units",,,21.621,,
"SVK","Slovak Republic","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2020","2020","PC","Percentage","0","Units",,,21.733,,
"SVK","Slovak Republic","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2021","2021","PC","Percentage","0","Units",,,23.028,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,11.706,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,11.759,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,11.772,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,11.881,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,12.094,,
"CZE","Czech Republic","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,7.386,,
"CZE","Czech Republic","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,7.996,,
"CZE","Czech Republic","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,7.912,,
"CZE","Czech Republic","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,7.922,,
"CZE","Czech Republic","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,9.079,,
"CZE","Czech Republic","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2021","2021","PC","Percentage","0","Units",,,10.891,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2016","2016","PC","Percentage","0","Units",,,16.332,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2017","2017","PC","Percentage","0","Units",,,16.038,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2018","2018","PC","Percentage","0","Units",,,16.176,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2019","2019","PC","Percentage","0","Units",,,16.203,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2020","2020","PC","Percentage","0","Units",,,15.397,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2021","2021","PC","Percentage","0","Units",,,16.159,,
"ISL","Iceland","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,57138.79,,
"ISL","Iceland","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,54345.28,,
"ISL","Iceland","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,60110.71,,
"ISL","Iceland","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,63652.15,,
"ISL","Iceland","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,62367.61,,
"ISL","Iceland","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,50135.93,,
"LTU","Lithuania","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2016","2016","PC","Percentage","0","Units",,,2.926,,
"LTU","Lithuania","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2017","2017","PC","Percentage","0","Units",,,2.759,,
"LTU","Lithuania","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2018","2018","PC","Percentage","0","Units",,,2.773,,
"LTU","Lithuania","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2019","2019","PC","Percentage","0","Units",,,2.778,,
"LTU","Lithuania","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2020","2020","PC","Percentage","0","Units",,,2.297,,
"LTU","Lithuania","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2021","2021","PC","Percentage","0","Units",,,2.411,,
"DNK","Denmark","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2016","2016","PC","Percentage","0","Units",,,24.669,,
"DNK","Denmark","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2017","2017","PC","Percentage","0","Units",,,26.089,,
"DNK","Denmark","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2018","2018","PC","Percentage","0","Units",,,26.609,,
"DNK","Denmark","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2019","2019","PC","Percentage","0","Units",,,28.37,,
"DNK","Denmark","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2020","2020","PC","Percentage","0","Units",,,27.43,,
"DNK","Denmark","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2021","2021","PC","Percentage","0","Units",,,27.416,,
